web-scraper-order,web-scraper-start-url,Movie title,Rating,Movie links,Movie links-href,Director,Writers,Stars
"1771933636-974","https://www.imdb.com/chart/top/","","","No Country for Old Men","https://www.imdb.com/title/tt0477348/?ref_=chttp_t_146","","Joel Coen",""
"1771933636-975","https://www.imdb.com/chart/top/","","","No Country for Old Men","https://www.imdb.com/title/tt0477348/?ref_=chttp_t_146","","Ethan Coen",""
"1771933636-976","https://www.imdb.com/chart/top/","","","No Country for Old Men","https://www.imdb.com/title/tt0477348/?ref_=chttp_t_146","","Cormac McCarthy",""
"1771933636-977","https://www.imdb.com/chart/top/","","","No Country for Old Men","https://www.imdb.com/title/tt0477348/?ref_=chttp_t_146","","","Tommy Lee Jones"
"1771933636-978","https://www.imdb.com/chart/top/","","","No Country for Old Men","https://www.imdb.com/title/tt0477348/?ref_=chttp_t_146","","","Javier Bardem"
"1771933636-979","https://www.imdb.com/chart/top/","","","No Country for Old Men","https://www.imdb.com/title/tt0477348/?ref_=chttp_t_146","","","Josh Brolin"
"1771933642-980","https://www.imdb.com/chart/top/","","","Casino","https://www.imdb.com/title/tt0112641/?ref_=chttp_t_145","Martin Scorsese","",""
"1771933642-981","https://www.imdb.com/chart/top/","","","Casino","https://www.imdb.com/title/tt0112641/?ref_=chttp_t_145","","Nicholas Pileggi",""
"1771933642-982","https://www.imdb.com/chart/top/","","","Casino","https://www.imdb.com/title/tt0112641/?ref_=chttp_t_145","","Martin Scorsese",""
"1771933642-983","https://www.imdb.com/chart/top/","","","Casino","https://www.imdb.com/title/tt0112641/?ref_=chttp_t_145","","","Robert De Niro"
"1771933642-984","https://www.imdb.com/chart/top/","","","Casino","https://www.imdb.com/title/tt0112641/?ref_=chttp_t_145","","","Sharon Stone"
"1771933642-985","https://www.imdb.com/chart/top/","","","Casino","https://www.imdb.com/title/tt0112641/?ref_=chttp_t_145","","","Joe Pesci"
"1771933646-986","https://www.imdb.com/chart/top/","","","Ran","https://www.imdb.com/title/tt0089881/?ref_=chttp_t_144","Akira Kurosawa","",""
"1771933646-987","https://www.imdb.com/chart/top/","","","Ran","https://www.imdb.com/title/tt0089881/?ref_=chttp_t_144","","Akira Kurosawa",""
"1771933646-988","https://www.imdb.com/chart/top/","","","Ran","https://www.imdb.com/title/tt0089881/?ref_=chttp_t_144","","Hideo Oguni",""
"1771933646-989","https://www.imdb.com/chart/top/","","","Ran","https://www.imdb.com/title/tt0089881/?ref_=chttp_t_144","","Masato Ide",""
"1771933646-990","https://www.imdb.com/chart/top/","","","Ran","https://www.imdb.com/title/tt0089881/?ref_=chttp_t_144","","","Akira Kurosawa"
"1771933646-991","https://www.imdb.com/chart/top/","","","Ran","https://www.imdb.com/title/tt0089881/?ref_=chttp_t_144","","","Hideo Oguni"
"1771933646-992","https://www.imdb.com/chart/top/","","","Ran","https://www.imdb.com/title/tt0089881/?ref_=chttp_t_144","","","Masato Ide"
"1771933646-993","https://www.imdb.com/chart/top/","","","Ran","https://www.imdb.com/title/tt0089881/?ref_=chttp_t_144","","","Tatsuya Nakadai"
"1771933646-994","https://www.imdb.com/chart/top/","","","Ran","https://www.imdb.com/title/tt0089881/?ref_=chttp_t_144","","","Akira Terao"
"1771933646-995","https://www.imdb.com/chart/top/","","","Ran","https://www.imdb.com/title/tt0089881/?ref_=chttp_t_144","","","Jinpachi Nezu"
"1771933651-996","https://www.imdb.com/chart/top/","","","The Sixth Sense","https://www.imdb.com/title/tt0167404/?ref_=chttp_t_143","M. Night Shyamalan","",""
"1771933651-997","https://www.imdb.com/chart/top/","","","The Sixth Sense","https://www.imdb.com/title/tt0167404/?ref_=chttp_t_143","","M. Night Shyamalan",""
"1771933651-998","https://www.imdb.com/chart/top/","","","The Sixth Sense","https://www.imdb.com/title/tt0167404/?ref_=chttp_t_143","","","Bruce Willis"
"1771933651-999","https://www.imdb.com/chart/top/","","","The Sixth Sense","https://www.imdb.com/title/tt0167404/?ref_=chttp_t_143","","","Haley Joel Osment"
"1771933651-1000","https://www.imdb.com/chart/top/","","","The Sixth Sense","https://www.imdb.com/title/tt0167404/?ref_=chttp_t_143","","","Toni Collette"
"1771933657-1001","https://www.imdb.com/chart/top/","","","All About Eve","https://www.imdb.com/title/tt0042192/?ref_=chttp_t_142","Joseph L. Mankiewicz","",""
"1771933657-1002","https://www.imdb.com/chart/top/","","","All About Eve","https://www.imdb.com/title/tt0042192/?ref_=chttp_t_142","","Joseph L. Mankiewicz",""
"1771933657-1003","https://www.imdb.com/chart/top/","","","All About Eve","https://www.imdb.com/title/tt0042192/?ref_=chttp_t_142","","Mary Orr",""
"1771933657-1004","https://www.imdb.com/chart/top/","","","All About Eve","https://www.imdb.com/title/tt0042192/?ref_=chttp_t_142","","","Bette Davis"
"1771933657-1005","https://www.imdb.com/chart/top/","","","All About Eve","https://www.imdb.com/title/tt0042192/?ref_=chttp_t_142","","","Anne Baxter"
"1771933657-1006","https://www.imdb.com/chart/top/","","","All About Eve","https://www.imdb.com/title/tt0042192/?ref_=chttp_t_142","","","George Sanders"
"1771933662-1007","https://www.imdb.com/chart/top/","","","The Father","https://www.imdb.com/title/tt10272386/?ref_=chttp_t_141","Florian Zeller","",""
"1771933662-1008","https://www.imdb.com/chart/top/","","","The Father","https://www.imdb.com/title/tt10272386/?ref_=chttp_t_141","","Christopher Hampton",""
"1771933662-1009","https://www.imdb.com/chart/top/","","","The Father","https://www.imdb.com/title/tt10272386/?ref_=chttp_t_141","","Florian Zeller",""
"1771933662-1010","https://www.imdb.com/chart/top/","","","The Father","https://www.imdb.com/title/tt10272386/?ref_=chttp_t_141","","","Anthony Hopkins"
"1771933662-1011","https://www.imdb.com/chart/top/","","","The Father","https://www.imdb.com/title/tt10272386/?ref_=chttp_t_141","","","Olivia Colman"
"1771933662-1012","https://www.imdb.com/chart/top/","","","The Father","https://www.imdb.com/title/tt10272386/?ref_=chttp_t_141","","","Mark Gatiss"
"1771933666-1013","https://www.imdb.com/chart/top/","","","The Kid","https://www.imdb.com/title/tt0012349/?ref_=chttp_t_140","Charles Chaplin","",""
"1771933666-1014","https://www.imdb.com/chart/top/","","","The Kid","https://www.imdb.com/title/tt0012349/?ref_=chttp_t_140","","Charles Chaplin",""
"1771933666-1015","https://www.imdb.com/chart/top/","","","The Kid","https://www.imdb.com/title/tt0012349/?ref_=chttp_t_140","","","Charles Chaplin"
"1771933666-1016","https://www.imdb.com/chart/top/","","","The Kid","https://www.imdb.com/title/tt0012349/?ref_=chttp_t_140","","","Edna Purviance"
"1771933666-1017","https://www.imdb.com/chart/top/","","","The Kid","https://www.imdb.com/title/tt0012349/?ref_=chttp_t_140","","","Jackie Coogan"
"1771933672-1018","https://www.imdb.com/chart/top/","","","There Will Be Blood","https://www.imdb.com/title/tt0469494/?ref_=chttp_t_139","Paul Thomas Anderson","",""
"1771933672-1019","https://www.imdb.com/chart/top/","","","There Will Be Blood","https://www.imdb.com/title/tt0469494/?ref_=chttp_t_139","","Paul Thomas Anderson",""
"1771933672-1020","https://www.imdb.com/chart/top/","","","There Will Be Blood","https://www.imdb.com/title/tt0469494/?ref_=chttp_t_139","","Upton Sinclair",""
"1771933672-1021","https://www.imdb.com/chart/top/","","","There Will Be Blood","https://www.imdb.com/title/tt0469494/?ref_=chttp_t_139","","","Daniel Day-Lewis"
"1771933672-1022","https://www.imdb.com/chart/top/","","","There Will Be Blood","https://www.imdb.com/title/tt0469494/?ref_=chttp_t_139","","","Paul Dano"
"1771933672-1023","https://www.imdb.com/chart/top/","","","There Will Be Blood","https://www.imdb.com/title/tt0469494/?ref_=chttp_t_139","","","Ciarán Hinds"
"1771933678-1024","https://www.imdb.com/chart/top/","","","Some Like It Hot","https://www.imdb.com/title/tt0053291/?ref_=chttp_t_138","Billy Wilder","",""
"1771933678-1025","https://www.imdb.com/chart/top/","","","Some Like It Hot","https://www.imdb.com/title/tt0053291/?ref_=chttp_t_138","","Billy Wilder",""
"1771933678-1026","https://www.imdb.com/chart/top/","","","Some Like It Hot","https://www.imdb.com/title/tt0053291/?ref_=chttp_t_138","","I.A.L. Diamond",""
"1771933678-1027","https://www.imdb.com/chart/top/","","","Some Like It Hot","https://www.imdb.com/title/tt0053291/?ref_=chttp_t_138","","Robert Thoeren",""
"1771933678-1028","https://www.imdb.com/chart/top/","","","Some Like It Hot","https://www.imdb.com/title/tt0053291/?ref_=chttp_t_138","","","Billy Wilder"
"1771933678-1029","https://www.imdb.com/chart/top/","","","Some Like It Hot","https://www.imdb.com/title/tt0053291/?ref_=chttp_t_138","","","I.A.L. Diamond"
"1771933678-1030","https://www.imdb.com/chart/top/","","","Some Like It Hot","https://www.imdb.com/title/tt0053291/?ref_=chttp_t_138","","","Robert Thoeren"
"1771933678-1031","https://www.imdb.com/chart/top/","","","Some Like It Hot","https://www.imdb.com/title/tt0053291/?ref_=chttp_t_138","","","Marilyn Monroe"
"1771933678-1032","https://www.imdb.com/chart/top/","","","Some Like It Hot","https://www.imdb.com/title/tt0053291/?ref_=chttp_t_138","","","Tony Curtis"
"1771933678-1033","https://www.imdb.com/chart/top/","","","Some Like It Hot","https://www.imdb.com/title/tt0053291/?ref_=chttp_t_138","","","Jack Lemmon"
"1771933682-1034","https://www.imdb.com/chart/top/","","","Jurassic Park","https://www.imdb.com/title/tt0107290/?ref_=chttp_t_137","Steven Spielberg","",""
"1771933682-1035","https://www.imdb.com/chart/top/","","","Jurassic Park","https://www.imdb.com/title/tt0107290/?ref_=chttp_t_137","","Michael Crichton",""
"1771933682-1036","https://www.imdb.com/chart/top/","","","Jurassic Park","https://www.imdb.com/title/tt0107290/?ref_=chttp_t_137","","David Koepp",""
"1771933682-1037","https://www.imdb.com/chart/top/","","","Jurassic Park","https://www.imdb.com/title/tt0107290/?ref_=chttp_t_137","","","Sam Neill"
"1771933682-1038","https://www.imdb.com/chart/top/","","","Jurassic Park","https://www.imdb.com/title/tt0107290/?ref_=chttp_t_137","","","Laura Dern"
"1771933682-1039","https://www.imdb.com/chart/top/","","","Jurassic Park","https://www.imdb.com/title/tt0107290/?ref_=chttp_t_137","","","Jeff Goldblum"
"1771933687-1040","https://www.imdb.com/chart/top/","","","Taxi Driver","https://www.imdb.com/title/tt0075314/?ref_=chttp_t_136","Martin Scorsese","",""
"1771933687-1041","https://www.imdb.com/chart/top/","","","Taxi Driver","https://www.imdb.com/title/tt0075314/?ref_=chttp_t_136","","Paul Schrader",""
"1771933687-1042","https://www.imdb.com/chart/top/","","","Taxi Driver","https://www.imdb.com/title/tt0075314/?ref_=chttp_t_136","","","Robert De Niro"
"1771933687-1043","https://www.imdb.com/chart/top/","","","Taxi Driver","https://www.imdb.com/title/tt0075314/?ref_=chttp_t_136","","","Jodie Foster"
"1771933687-1044","https://www.imdb.com/chart/top/","","","Taxi Driver","https://www.imdb.com/title/tt0075314/?ref_=chttp_t_136","","","Cybill Shepherd"
"1771933693-1045","https://www.imdb.com/chart/top/","","","For a Few Dollars More","https://www.imdb.com/title/tt0059578/?ref_=chttp_t_135","Sergio Leone","",""
"1771933693-1046","https://www.imdb.com/chart/top/","","","For a Few Dollars More","https://www.imdb.com/title/tt0059578/?ref_=chttp_t_135","","Sergio Leone",""
"1771933693-1047","https://www.imdb.com/chart/top/","","","For a Few Dollars More","https://www.imdb.com/title/tt0059578/?ref_=chttp_t_135","","Fulvio Morsella",""
"1771933693-1048","https://www.imdb.com/chart/top/","","","For a Few Dollars More","https://www.imdb.com/title/tt0059578/?ref_=chttp_t_135","","Luciano Vincenzoni",""
"1771933693-1049","https://www.imdb.com/chart/top/","","","For a Few Dollars More","https://www.imdb.com/title/tt0059578/?ref_=chttp_t_135","","","Sergio Leone"
"1771933693-1050","https://www.imdb.com/chart/top/","","","For a Few Dollars More","https://www.imdb.com/title/tt0059578/?ref_=chttp_t_135","","","Fulvio Morsella"
"1771933693-1051","https://www.imdb.com/chart/top/","","","For a Few Dollars More","https://www.imdb.com/title/tt0059578/?ref_=chttp_t_135","","","Luciano Vincenzoni"
"1771933693-1052","https://www.imdb.com/chart/top/","","","For a Few Dollars More","https://www.imdb.com/title/tt0059578/?ref_=chttp_t_135","","","Clint Eastwood"
"1771933693-1053","https://www.imdb.com/chart/top/","","","For a Few Dollars More","https://www.imdb.com/title/tt0059578/?ref_=chttp_t_135","","","Lee Van Cleef"
"1771933693-1054","https://www.imdb.com/chart/top/","","","For a Few Dollars More","https://www.imdb.com/title/tt0059578/?ref_=chttp_t_135","","","Gian Maria Volontè"
"1771933698-1055","https://www.imdb.com/chart/top/","","","Hamilton","https://www.imdb.com/title/tt8503618/?ref_=chttp_t_134","Thomas Kail","",""
"1771933698-1056","https://www.imdb.com/chart/top/","","","Hamilton","https://www.imdb.com/title/tt8503618/?ref_=chttp_t_134","","Lin-Manuel Miranda",""
"1771933698-1057","https://www.imdb.com/chart/top/","","","Hamilton","https://www.imdb.com/title/tt8503618/?ref_=chttp_t_134","","Ron Chernow",""
"1771933698-1058","https://www.imdb.com/chart/top/","","","Hamilton","https://www.imdb.com/title/tt8503618/?ref_=chttp_t_134","","","Lin-Manuel Miranda"
"1771933698-1059","https://www.imdb.com/chart/top/","","","Hamilton","https://www.imdb.com/title/tt8503618/?ref_=chttp_t_134","","","Phillipa Soo"
"1771933698-1060","https://www.imdb.com/chart/top/","","","Hamilton","https://www.imdb.com/title/tt8503618/?ref_=chttp_t_134","","","Leslie Odom Jr."
"1771933703-1061","https://www.imdb.com/chart/top/","","","Batman Begins","https://www.imdb.com/title/tt0372784/?ref_=chttp_t_133","Christopher Nolan","",""
"1771933703-1062","https://www.imdb.com/chart/top/","","","Batman Begins","https://www.imdb.com/title/tt0372784/?ref_=chttp_t_133","","Bob Kane",""
"1771933703-1063","https://www.imdb.com/chart/top/","","","Batman Begins","https://www.imdb.com/title/tt0372784/?ref_=chttp_t_133","","David S. Goyer",""
"1771933703-1064","https://www.imdb.com/chart/top/","","","Batman Begins","https://www.imdb.com/title/tt0372784/?ref_=chttp_t_133","","Christopher Nolan",""
"1771933703-1065","https://www.imdb.com/chart/top/","","","Batman Begins","https://www.imdb.com/title/tt0372784/?ref_=chttp_t_133","","","Christian Bale"
"1771933703-1066","https://www.imdb.com/chart/top/","","","Batman Begins","https://www.imdb.com/title/tt0372784/?ref_=chttp_t_133","","","Michael Caine"
"1771933703-1067","https://www.imdb.com/chart/top/","","","Batman Begins","https://www.imdb.com/title/tt0372784/?ref_=chttp_t_133","","","Ken Watanabe"
"1771933708-1068","https://www.imdb.com/chart/top/","","","Judgment at Nuremberg","https://www.imdb.com/title/tt0055031/?ref_=chttp_t_132","Stanley Kramer","",""
"1771933708-1069","https://www.imdb.com/chart/top/","","","Judgment at Nuremberg","https://www.imdb.com/title/tt0055031/?ref_=chttp_t_132","","Abby Mann",""
"1771933708-1070","https://www.imdb.com/chart/top/","","","Judgment at Nuremberg","https://www.imdb.com/title/tt0055031/?ref_=chttp_t_132","","","Spencer Tracy"
"1771933708-1071","https://www.imdb.com/chart/top/","","","Judgment at Nuremberg","https://www.imdb.com/title/tt0055031/?ref_=chttp_t_132","","","Burt Lancaster"
"1771933708-1072","https://www.imdb.com/chart/top/","","","Judgment at Nuremberg","https://www.imdb.com/title/tt0055031/?ref_=chttp_t_132","","","Richard Widmark"
"1771933712-1073","https://www.imdb.com/chart/top/","","","Shutter Island","https://www.imdb.com/title/tt1130884/?ref_=chttp_t_131","Martin Scorsese","",""
"1771933712-1074","https://www.imdb.com/chart/top/","","","Shutter Island","https://www.imdb.com/title/tt1130884/?ref_=chttp_t_131","","Laeta Kalogridis",""
"1771933712-1075","https://www.imdb.com/chart/top/","","","Shutter Island","https://www.imdb.com/title/tt1130884/?ref_=chttp_t_131","","Dennis Lehane",""
"1771933712-1076","https://www.imdb.com/chart/top/","","","Shutter Island","https://www.imdb.com/title/tt1130884/?ref_=chttp_t_131","","","Leonardo DiCaprio"
"1771933712-1077","https://www.imdb.com/chart/top/","","","Shutter Island","https://www.imdb.com/title/tt1130884/?ref_=chttp_t_131","","","Emily Mortimer"
"1771933712-1078","https://www.imdb.com/chart/top/","","","Shutter Island","https://www.imdb.com/title/tt1130884/?ref_=chttp_t_131","","","Mark Ruffalo"
"1771933718-1079","https://www.imdb.com/chart/top/","","","Green Book","https://www.imdb.com/title/tt6966692/?ref_=chttp_t_130","Peter Farrelly","",""
"1771933718-1080","https://www.imdb.com/chart/top/","","","Green Book","https://www.imdb.com/title/tt6966692/?ref_=chttp_t_130","","Nick Vallelonga",""
"1771933718-1081","https://www.imdb.com/chart/top/","","","Green Book","https://www.imdb.com/title/tt6966692/?ref_=chttp_t_130","","Brian Hayes Currie",""
"1771933718-1082","https://www.imdb.com/chart/top/","","","Green Book","https://www.imdb.com/title/tt6966692/?ref_=chttp_t_130","","Peter Farrelly",""
"1771933718-1083","https://www.imdb.com/chart/top/","","","Green Book","https://www.imdb.com/title/tt6966692/?ref_=chttp_t_130","","","Viggo Mortensen"
"1771933718-1084","https://www.imdb.com/chart/top/","","","Green Book","https://www.imdb.com/title/tt6966692/?ref_=chttp_t_130","","","Mahershala Ali"
"1771933718-1085","https://www.imdb.com/chart/top/","","","Green Book","https://www.imdb.com/title/tt6966692/?ref_=chttp_t_130","","","Linda Cardellini"
"1771933723-1086","https://www.imdb.com/chart/top/","","","Oppenheimer","https://www.imdb.com/title/tt15398776/?ref_=chttp_t_129","Christopher Nolan","",""
"1771933723-1087","https://www.imdb.com/chart/top/","","","Oppenheimer","https://www.imdb.com/title/tt15398776/?ref_=chttp_t_129","","Christopher Nolan",""
"1771933723-1088","https://www.imdb.com/chart/top/","","","Oppenheimer","https://www.imdb.com/title/tt15398776/?ref_=chttp_t_129","","Kai Bird",""
"1771933723-1089","https://www.imdb.com/chart/top/","","","Oppenheimer","https://www.imdb.com/title/tt15398776/?ref_=chttp_t_129","","Martin Sherwin",""
"1771933723-1090","https://www.imdb.com/chart/top/","","","Oppenheimer","https://www.imdb.com/title/tt15398776/?ref_=chttp_t_129","","","Cillian Murphy"
"1771933723-1091","https://www.imdb.com/chart/top/","","","Oppenheimer","https://www.imdb.com/title/tt15398776/?ref_=chttp_t_129","","","Emily Blunt"
"1771933723-1092","https://www.imdb.com/chart/top/","","","Oppenheimer","https://www.imdb.com/title/tt15398776/?ref_=chttp_t_129","","","Matt Damon"
"1771933728-1093","https://www.imdb.com/chart/top/","","","The Truman Show","https://www.imdb.com/title/tt0120382/?ref_=chttp_t_128","Peter Weir","",""
"1771933728-1094","https://www.imdb.com/chart/top/","","","The Truman Show","https://www.imdb.com/title/tt0120382/?ref_=chttp_t_128","","Andrew Niccol",""
"1771933728-1095","https://www.imdb.com/chart/top/","","","The Truman Show","https://www.imdb.com/title/tt0120382/?ref_=chttp_t_128","","","Jim Carrey"
"1771933728-1096","https://www.imdb.com/chart/top/","","","The Truman Show","https://www.imdb.com/title/tt0120382/?ref_=chttp_t_128","","","Ed Harris"
"1771933728-1097","https://www.imdb.com/chart/top/","","","The Truman Show","https://www.imdb.com/title/tt0120382/?ref_=chttp_t_128","","","Laura Linney"
"1771933733-1098","https://www.imdb.com/chart/top/","","","Bicycle Thieves","https://www.imdb.com/title/tt0040522/?ref_=chttp_t_127","Vittorio De Sica","",""
"1771933733-1099","https://www.imdb.com/chart/top/","","","Bicycle Thieves","https://www.imdb.com/title/tt0040522/?ref_=chttp_t_127","","Cesare Zavattini",""
"1771933733-1100","https://www.imdb.com/chart/top/","","","Bicycle Thieves","https://www.imdb.com/title/tt0040522/?ref_=chttp_t_127","","Luigi Bartolini",""
"1771933733-1101","https://www.imdb.com/chart/top/","","","Bicycle Thieves","https://www.imdb.com/title/tt0040522/?ref_=chttp_t_127","","Oreste Biancoli",""
"1771933733-1102","https://www.imdb.com/chart/top/","","","Bicycle Thieves","https://www.imdb.com/title/tt0040522/?ref_=chttp_t_127","","","Cesare Zavattini"
"1771933733-1103","https://www.imdb.com/chart/top/","","","Bicycle Thieves","https://www.imdb.com/title/tt0040522/?ref_=chttp_t_127","","","Luigi Bartolini"
"1771933733-1104","https://www.imdb.com/chart/top/","","","Bicycle Thieves","https://www.imdb.com/title/tt0040522/?ref_=chttp_t_127","","","Oreste Biancoli"
"1771933733-1105","https://www.imdb.com/chart/top/","","","Bicycle Thieves","https://www.imdb.com/title/tt0040522/?ref_=chttp_t_127","","","Lamberto Maggiorani"
"1771933733-1106","https://www.imdb.com/chart/top/","","","Bicycle Thieves","https://www.imdb.com/title/tt0040522/?ref_=chttp_t_127","","","Enzo Staiola"
"1771933733-1107","https://www.imdb.com/chart/top/","","","Bicycle Thieves","https://www.imdb.com/title/tt0040522/?ref_=chttp_t_127","","","Lianella Carell"
"1771933738-1108","https://www.imdb.com/chart/top/","","","Dangal","https://www.imdb.com/title/tt5074352/?ref_=chttp_t_126","Nitesh Tiwari","",""
"1771933738-1109","https://www.imdb.com/chart/top/","","","Dangal","https://www.imdb.com/title/tt5074352/?ref_=chttp_t_126","","Piyush Gupta",""
"1771933738-1110","https://www.imdb.com/chart/top/","","","Dangal","https://www.imdb.com/title/tt5074352/?ref_=chttp_t_126","","Shreyas Jain",""
"1771933738-1111","https://www.imdb.com/chart/top/","","","Dangal","https://www.imdb.com/title/tt5074352/?ref_=chttp_t_126","","Nikhil Mehrotra",""
"1771933738-1112","https://www.imdb.com/chart/top/","","","Dangal","https://www.imdb.com/title/tt5074352/?ref_=chttp_t_126","","","Piyush Gupta"
"1771933738-1113","https://www.imdb.com/chart/top/","","","Dangal","https://www.imdb.com/title/tt5074352/?ref_=chttp_t_126","","","Shreyas Jain"
"1771933738-1114","https://www.imdb.com/chart/top/","","","Dangal","https://www.imdb.com/title/tt5074352/?ref_=chttp_t_126","","","Nikhil Mehrotra"
"1771933738-1115","https://www.imdb.com/chart/top/","","","Dangal","https://www.imdb.com/title/tt5074352/?ref_=chttp_t_126","","","Aamir Khan"
"1771933738-1116","https://www.imdb.com/chart/top/","","","Dangal","https://www.imdb.com/title/tt5074352/?ref_=chttp_t_126","","","Sakshi Tanwar"
"1771933738-1117","https://www.imdb.com/chart/top/","","","Dangal","https://www.imdb.com/title/tt5074352/?ref_=chttp_t_126","","","Fatima Sana Shaikh"
"1771933746-1118","https://www.imdb.com/chart/top/","","","The Wolf of Wall Street","https://www.imdb.com/title/tt0993846/?ref_=chttp_t_125","Martin Scorsese","",""
"1771933746-1119","https://www.imdb.com/chart/top/","","","The Wolf of Wall Street","https://www.imdb.com/title/tt0993846/?ref_=chttp_t_125","","Terence Winter",""
"1771933746-1120","https://www.imdb.com/chart/top/","","","The Wolf of Wall Street","https://www.imdb.com/title/tt0993846/?ref_=chttp_t_125","","Jordan Belfort",""
"1771933746-1121","https://www.imdb.com/chart/top/","","","The Wolf of Wall Street","https://www.imdb.com/title/tt0993846/?ref_=chttp_t_125","","","Leonardo DiCaprio"
"1771933746-1122","https://www.imdb.com/chart/top/","","","The Wolf of Wall Street","https://www.imdb.com/title/tt0993846/?ref_=chttp_t_125","","","Jonah Hill"
"1771933746-1123","https://www.imdb.com/chart/top/","","","The Wolf of Wall Street","https://www.imdb.com/title/tt0993846/?ref_=chttp_t_125","","","Margot Robbie"
"1771933754-1124","https://www.imdb.com/chart/top/","","","Downfall","https://www.imdb.com/title/tt0363163/?ref_=chttp_t_124","Oliver Hirschbiegel","",""
"1771933754-1125","https://www.imdb.com/chart/top/","","","Downfall","https://www.imdb.com/title/tt0363163/?ref_=chttp_t_124","","Bernd Eichinger",""
"1771933754-1126","https://www.imdb.com/chart/top/","","","Downfall","https://www.imdb.com/title/tt0363163/?ref_=chttp_t_124","","Joachim Fest",""
"1771933754-1127","https://www.imdb.com/chart/top/","","","Downfall","https://www.imdb.com/title/tt0363163/?ref_=chttp_t_124","","Traudl Junge",""
"1771933754-1128","https://www.imdb.com/chart/top/","","","Downfall","https://www.imdb.com/title/tt0363163/?ref_=chttp_t_124","","","Bernd Eichinger"
"1771933754-1129","https://www.imdb.com/chart/top/","","","Downfall","https://www.imdb.com/title/tt0363163/?ref_=chttp_t_124","","","Joachim Fest"
"1771933754-1130","https://www.imdb.com/chart/top/","","","Downfall","https://www.imdb.com/title/tt0363163/?ref_=chttp_t_124","","","Traudl Junge"
"1771933754-1131","https://www.imdb.com/chart/top/","","","Downfall","https://www.imdb.com/title/tt0363163/?ref_=chttp_t_124","","","Bruno Ganz"
"1771933754-1132","https://www.imdb.com/chart/top/","","","Downfall","https://www.imdb.com/title/tt0363163/?ref_=chttp_t_124","","","Alexandra Maria Lara"
"1771933754-1133","https://www.imdb.com/chart/top/","","","Downfall","https://www.imdb.com/title/tt0363163/?ref_=chttp_t_124","","","Ulrich Matthes"
"1771933759-1134","https://www.imdb.com/chart/top/","","","L.A. Confidential","https://www.imdb.com/title/tt0119488/?ref_=chttp_t_123","Curtis Hanson","",""
"1771933759-1135","https://www.imdb.com/chart/top/","","","L.A. Confidential","https://www.imdb.com/title/tt0119488/?ref_=chttp_t_123","","James Ellroy",""
"1771933759-1136","https://www.imdb.com/chart/top/","","","L.A. Confidential","https://www.imdb.com/title/tt0119488/?ref_=chttp_t_123","","Brian Helgeland",""
"1771933759-1137","https://www.imdb.com/chart/top/","","","L.A. Confidential","https://www.imdb.com/title/tt0119488/?ref_=chttp_t_123","","Curtis Hanson",""
"1771933759-1138","https://www.imdb.com/chart/top/","","","L.A. Confidential","https://www.imdb.com/title/tt0119488/?ref_=chttp_t_123","","","Kevin Spacey"
"1771933759-1139","https://www.imdb.com/chart/top/","","","L.A. Confidential","https://www.imdb.com/title/tt0119488/?ref_=chttp_t_123","","","Russell Crowe"
"1771933759-1140","https://www.imdb.com/chart/top/","","","L.A. Confidential","https://www.imdb.com/title/tt0119488/?ref_=chttp_t_123","","","Guy Pearce"
"1771933766-1141","https://www.imdb.com/chart/top/","","","Snatch","https://www.imdb.com/title/tt0208092/?ref_=chttp_t_122","Guy Ritchie","",""
"1771933766-1142","https://www.imdb.com/chart/top/","","","Snatch","https://www.imdb.com/title/tt0208092/?ref_=chttp_t_122","","Guy Ritchie",""
"1771933766-1143","https://www.imdb.com/chart/top/","","","Snatch","https://www.imdb.com/title/tt0208092/?ref_=chttp_t_122","","","Jason Statham"
"1771933766-1144","https://www.imdb.com/chart/top/","","","Snatch","https://www.imdb.com/title/tt0208092/?ref_=chttp_t_122","","","Brad Pitt"
"1771933766-1145","https://www.imdb.com/chart/top/","","","Snatch","https://www.imdb.com/title/tt0208092/?ref_=chttp_t_122","","","Stephen Graham"
"1771933773-1146","https://www.imdb.com/chart/top/","","","1917","https://www.imdb.com/title/tt8579674/?ref_=chttp_t_121","Sam Mendes","",""
"1771933773-1147","https://www.imdb.com/chart/top/","","","1917","https://www.imdb.com/title/tt8579674/?ref_=chttp_t_121","","Sam Mendes",""
"1771933773-1148","https://www.imdb.com/chart/top/","","","1917","https://www.imdb.com/title/tt8579674/?ref_=chttp_t_121","","Krysty Wilson-Cairns",""
"1771933773-1149","https://www.imdb.com/chart/top/","","","1917","https://www.imdb.com/title/tt8579674/?ref_=chttp_t_121","","","Dean-Charles Chapman"
"1771933773-1150","https://www.imdb.com/chart/top/","","","1917","https://www.imdb.com/title/tt8579674/?ref_=chttp_t_121","","","George MacKay"
"1771933773-1151","https://www.imdb.com/chart/top/","","","1917","https://www.imdb.com/title/tt8579674/?ref_=chttp_t_121","","","Daniel Mays"
"1771933778-1152","https://www.imdb.com/chart/top/","","","Metropolis","https://www.imdb.com/title/tt0017136/?ref_=chttp_t_120","Fritz Lang","",""
"1771933778-1153","https://www.imdb.com/chart/top/","","","Metropolis","https://www.imdb.com/title/tt0017136/?ref_=chttp_t_120","","Thea von Harbou",""
